name,id,3715,3714,3717,3716,3711,3710,3713,3077,3719,3718,3285,3048,2138,3725,3041,3040,3043,3042,3044,3047,3046,3258,3259,3172,1076,3251,1074,1075,3254,3255,3124,3257,3281,3280,2010,2139,3401,3134,3137,3136,3139,3283,3035,1063,1062,3031,3170,2140,1026,2003,1028,3140,3141,3274,3143,3144,3145,3146,3271,3302,3303,3278,3279,3029,3028,3027,3026,3025,3024,3023,3022,3020,1018,1011,3153,3152,3151,3262,3265,3156,3155,3154,3269,3268,3159,3158,2054,3508,2047,2044,2045,2043,3174,2041,3010,3504,3263,2049,3092,3122,3090,3091,3096,3097,3157,3098,1004,3252,1001,3264,3253,3267,3751,3599,3266,3801,3800,3004,3007,3006,3001,3256,3003,3057,3165,3009,3008,2051,2050,2053,2052,3078,3211,3364,3512,3361,3362,3363,1038,1039,3089,3085,3084,3087,3086,1036,1037,3083,3082,3196,1042,3070,3071,3072,3073,3074,3075,1033,3724,3286,3726,3284,3720,3282,3722,3723,3276,1027,1031,3277,3460,1029,3142,3275,3200,3272,3290,1058,3273,3114,3270,3721,3060,3067,3065,3110,3069,3068,2137,1052,1053,3108,1055,1056,3093,3342,3105,3106,3341,3100,3101,3102,3345,3184,3185,3187,3180,3181,3301,2004,1051,3190,3348,3708,3709,1006,3056,1054,3706,3707,3050,1043,3135,3117,3116,3115,1057,3113,3112,3111,3222,3197,3104,3191,3250,3261,3260,2009,3340,3198,
AP Annie, 1, 0, 0, 0, 5.6570685071e-05, 0, 0, 0, 5.6570685071e-05, 0, 0, 0.54618996436, 0, 0, 0, 0.0117667024948, 0.00192340329241, 0, 0, 0, 0.00299824630876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0373932228319, 0.00260225151327, 0.00113141370142, 0, 0, 0.00978672851728, 0, 0, 0, 0, 0, 5.6570685071e-05, 0, 0, 0.210160095039, 0.0887028341913, 0.0201957345703, 0.000848560276065, 5.6570685071e-05, 0, 0.00124455507156, 5.6570685071e-05, 0.00169712055213, 0.000169712055213, 0, 0.00147083781185, 0.0400520450303, 0, 0, 0, 0.00480850823103, 0.503705379872, 0.0060530633026, 0.00056570685071, 0.000848560276065, 0.00243253945805, 0, 0.738021157436, 0, 0.0360920970753, 5.6570685071e-05, 0.00554392713696, 0.0141426712677, 0, 0, 0, 0, 0, 0, 0, 0, 0.0249476721163, 0, 0, 0, 0.0137466764723, 0.0271539288341, 0.0178197657974, 0.0210442948464, 0.00758047179951, 0.0216100016971, 0.000395994795497, 0, 0.157436216553, 0.10742773095, 0, 0, 0, 0.00407308932511, 0.000678848220852, 0.339367539741, 0.0308310233637, 0.00435594275047, 0, 0.0818577812977, 0, 0, 0, 0.000226282740284, 0, 0, 0.000622277535781, 0.00616620467274, 0, 0, 0.000282853425355, 0.0530633025966, 0, 0.000678848220852, 0.000452565480568, 0.195960853086, 0.00248911014312, 0, 0, 0, 0.000113141370142, 0, 0.000113141370142, 0.00379023589976, 0.0564009730158, 0.000339424110426, 0.0763138541608, 0.0346778299485, 0.00316795836398, 0, 0, 0.40996775471, 0, 0, 0, 0, 5.6570685071e-05, 0, 0.000678848220852, 0.00124455507156, 0, 0, 0.00101827233128, 0, 0, 0, 0, 0.00164054986706, 0.00650562878316, 0.000339424110426, 0, 0, 0, 0, 0, 0, 0, 0, 0.00367709452961, 0.00497822028625, 0, 0, 0.0175934830571, 0, 0, 0, 0, 0, 0.2072749901, 0, 0.0168014934661, 0, 0, 0.00164054986706, 0.00118798438649, 0.000622277535781, 0.00118798438649, 0.0102958646829, 0.000226282740284, 0, 0.114046501103, 5.6570685071e-05, 0.0391469140691, 5.6570685071e-05, 0.385246365333, 5.6570685071e-05, 0.00379023589976, 0.000452565480568, 0, 0.130904565254, 0.00158397918199, 5.6570685071e-05, 0.00373366521469, 0, 0, 0, 0, 0, 0, 0.00639248741302, 0.0556655541099, 0, 0.00118798438649, 0, 0.000169712055213, 0, 0.000169712055213, 0, 0.000113141370142, 0, 0, 5.6570685071e-05, 0.000113141370142, 0.193641454998, 0.099564405725, 0.0857045878826, 0, 0.0102958646829, 0.0874582791198, 0, 0.00537421508174, 0.00277196356848, 0, 0, 0.0859874413079, 0, 0, 0, 0, 0.692821180064, 0, 
AP Olaf, 2, 0, 0, 0, 0, 0, 0, 0, 0.0714285714286, 0.0714285714286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.357142857143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0714285714286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0714285714286, 0.285714285714, 0.0714285714286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0714285714286, 0.0714285714286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0714285714286, 0, 0.285714285714, 0.0714285714286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0714285714286, 0, 0, 0, 0.214285714286, 0, 0, 0, 0, 0, 0, 0.0714285714286, 0.0714285714286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.857142857143, 0.142857142857, 0, 0, 0, 0, 0, 0, 0, 0.0714285714286, 0, 0, 0, 0.0714285714286, 0.142857142857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0714285714286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.142857142857, 0, 0, 0, 0, 0, 0.0714285714286, 0, 0, 0, 0, 0, 0.214285714286, 0, 0.142857142857, 0, 0, 0, 0, 0, 0, 0.214285714286, 0, 0, 0, 0, 0, 0.0714285714286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.142857142857, 0, 0, 0, 0, 0, 0, 0, 0.142857142857, 0, 0, 0, 0, 0, 0.0714285714286, 0, 0, 0, 0, 0, 0.285714285714, 0, 0, 0, 0, 0, 0, 0, 0, 0.928571428571, 0, 
AP Galio, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.223978919631, 0, 0, 0, 0.00395256916996, 0.0210803689065, 0, 0, 0.00131752305665, 0.0579710144928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00790513833992, 0, 0.00658761528327, 0, 0, 0.00790513833992, 0, 0, 0, 0, 0, 0, 0, 0, 0.137022397892, 0.0527009222661, 0.0487483530962, 0, 0, 0, 0.0276679841897, 0, 0, 0.00131752305665, 0, 0.00263504611331, 0.00922266139657, 0, 0, 0, 0.0434782608696, 0.0961791831357, 0.0210803689065, 0.00527009222661, 0.00395256916996, 0.00131752305665, 0, 0.0948616600791, 0, 0.0184453227931, 0, 0.00131752305665, 0.0184453227931, 0, 0, 0, 0, 0, 0, 0, 0, 0.0276679841897, 0, 0, 0, 0.0118577075099, 0.00658761528327, 0.0105401844532, 0.766798418972, 0.0461133069829, 0.0118577075099, 0, 0, 0.038208168643, 0.0144927536232, 0, 0, 0, 0.00922266139657, 0.00263504611331, 0.259552042161, 0.00527009222661, 0, 0, 0.0724637681159, 0, 0, 0, 0.0105401844532, 0, 0, 0.00131752305665, 0.00395256916996, 0, 0, 0, 0.538866930171, 0, 0, 0.00263504611331, 0.0289855072464, 0.00131752305665, 0, 0, 0, 0.00263504611331, 0, 0, 0.0974967061924, 0.0197628458498, 0.0105401844532, 0.0895915678524, 0.0447957839262, 0.00263504611331, 0, 0, 0.212121212121, 0, 0, 0, 0, 0, 0, 0.00395256916996, 0.0144927536232, 0, 0.00131752305665, 0.0158102766798, 0, 0, 0, 0, 0.0764163372859, 0.0553359683794, 0.00263504611331, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131752305665, 0.0210803689065, 0, 0, 0.0447957839262, 0, 0, 0, 0, 0, 0.138339920949, 0, 0.00527009222661, 0, 0, 0.00395256916996, 0.0368906455863, 0.202898550725, 0.0355731225296, 0.00922266139657, 0.0158102766798, 0, 0.0447957839262, 0, 0.0210803689065, 0, 0.407114624506, 0, 0.00527009222661, 0.00131752305665, 0, 0.0355731225296, 0.00395256916996, 0, 0.064558629776, 0, 0, 0, 0, 0, 0, 0.00395256916996, 0.0606060606061, 0, 0.00527009222661, 0, 0.00131752305665, 0, 0, 0, 0, 0.00131752305665, 0, 0, 0, 0.0698287220026, 0.0223978919631, 0.0171277997365, 0, 0.0619235836627, 0.0487483530962, 0, 0.6930171278, 0.00263504611331, 0, 0, 0.0737812911726, 0, 0, 0, 0, 0.795783926219, 0, 
AP TwistedFate, 4, 0.000220945647371, 0, 0, 0.000220945647371, 0, 0.000220945647371, 0.000220945647371, 0, 0, 0.000441891294741, 0.573795846222, 0, 0, 0.000220945647371, 0.00950066283694, 0.00132567388422, 0, 0.000441891294741, 0.000220945647371, 0.000441891294741, 0.000662836942112, 0, 0, 0.000441891294741, 0, 0, 0, 0, 0, 0, 0.000220945647371, 0, 0, 0, 0.049491825011, 0.00198851082634, 0, 0, 0, 0.00110472823685, 0.000220945647371, 0, 0, 0, 0, 0.000441891294741, 0, 0, 0.184931506849, 0.0976579761379, 0.00176756517897, 0.00220945647371, 0, 0, 0.000220945647371, 0.000441891294741, 0.000441891294741, 0.00331418471056, 0, 0, 0.0015466195316, 0, 0, 0, 0.00751215201061, 0.00463985859479, 0.0125939019001, 0.000441891294741, 0.000220945647371, 0.00707026071586, 0.000220945647371, 0.60340256297, 0.000883782589483, 0.00220945647371, 0.000662836942112, 0.000441891294741, 0.00265134776845, 0, 0, 0, 0.000220945647371, 0, 0, 0, 0, 0.271321254971, 0, 0, 0, 0.0247459125055, 0, 0.0187803800265, 0.0700397702165, 0.033362792753, 0.000220945647371, 0.000441891294741, 0, 0.00397702165267, 0.00397702165267, 0, 0, 0.000883782589483, 0.000220945647371, 0, 0.461997348652, 0.00110472823685, 0.00110472823685, 0, 0.0459566946531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00441891294741, 0.057224922669, 0, 0.000441891294741, 0.0612019443217, 0.204374723818, 0.00640742377375, 0, 0, 0, 0, 0, 0.00419796730004, 0.00441891294741, 0.0430844012373, 0.000441891294741, 0.10671674768, 0.0384445426425, 0.0132567388422, 0.00110472823685, 0, 0.334511710119, 0.00110472823685, 0, 0.000441891294741, 0.00110472823685, 0.000220945647371, 0.00110472823685, 0.000220945647371, 0.000220945647371, 0, 0.00243040212108, 0.0015466195316, 0, 0.000441891294741, 0, 0, 0.000441891294741, 0.00707026071586, 0.00132567388422, 0, 0.000441891294741, 0, 0, 0, 0, 0.000220945647371, 0, 0.00331418471056, 0.00817498895272, 0, 0, 0.0161290322581, 0, 0, 0, 0, 0, 0.207467962881, 0, 0.0145824127265, 0, 0, 0.000662836942112, 0, 0.000220945647371, 0, 0.000220945647371, 0, 0, 0.110472823685, 0.000220945647371, 0.0269553689792, 0.00309323906319, 0.519443216969, 0.000220945647371, 0.0174547061423, 0, 0, 0.129253203712, 0.775298276624, 0.00243040212108, 0.00861688024746, 0, 0, 0, 0, 0, 0, 0.000220945647371, 0.0271763146266, 0.000441891294741, 0, 0, 0.00110472823685, 0, 0, 0, 0.000662836942112, 0.000220945647371, 0, 0, 0.000662836942112, 0.213212549713, 0.0380026513478, 0.00309323906319, 0.0101634997791, 0.0139195757844, 0.104286345559, 0, 0.0128148475475, 0, 0, 0, 0.0817498895272, 0, 0, 0, 0, 0.650243040212, 0, 
AP XinZhao, 5, 0, 0.0098231827112, 0.0255402750491, 0.00196463654224, 0, 0.0766208251473, 0, 0.0117878192534, 0, 0.0196463654224, 0.0157170923379, 0, 0, 0.00392927308448, 0, 0.00196463654224, 0, 0, 0.0196463654224, 0.141453831041, 0.00196463654224, 0, 0, 0.00196463654224, 0, 0, 0, 0, 0, 0, 0.0235756385069, 0, 0, 0, 0.00589390962672, 0, 0, 0.0687622789784, 0, 0.00392927308448, 0, 0, 0.00589390962672, 0, 0, 0.00392927308448, 0, 0, 0.0314341846758, 0.176817288802, 0.0962671905697, 0.00392927308448, 0, 0, 0.0550098231827, 0.0589390962672, 0.00785854616896, 0.0235756385069, 0, 0.00785854616896, 0, 0, 0, 0, 0, 0.00589390962672, 0.0098231827112, 0.0176817288802, 0.00196463654224, 0, 0.00589390962672, 0.0176817288802, 0.00392927308448, 0.0687622789784, 0.0510805500982, 0.00196463654224, 0.0098231827112, 0, 0, 0.00589390962672, 0.0137524557957, 0, 0, 0, 0, 0.0373280943026, 0, 0, 0, 0.0196463654224, 0.00196463654224, 0.00589390962672, 0, 0.0255402750491, 0.00196463654224, 0, 0, 0.0098231827112, 0.00196463654224, 0, 0, 0.00589390962672, 0, 0, 0.0667976424361, 0, 0, 0, 0.159135559921, 0, 0, 0, 0.0216110019646, 0, 0, 0.00392927308448, 0, 0, 0, 0.119842829077, 0.00392927308448, 0, 0, 0.0235756385069, 0.00196463654224, 0.0157170923379, 0, 0, 0, 0.00392927308448, 0, 0.776031434185, 0.0353634577603, 0.0216110019646, 0.00196463654224, 0.0451866404715, 0.0196463654224, 0, 0.0137524557957, 0.00785854616896, 0.0530451866405, 0, 0, 0.00589390962672, 0.00589390962672, 0.0844793713163, 0.0392927308448, 0.00589390962672, 0.0667976424361, 0, 0.0275049115914, 0, 0.0353634577603, 0.00785854616896, 0, 0.0275049115914, 0.0176817288802, 0.0333988212181, 0.00589390962672, 0, 0.0235756385069, 0, 0, 0, 0.00196463654224, 0.0117878192534, 0, 0, 0.0432220039293, 0, 0, 0.090373280943, 0.041257367387, 0, 0, 0, 0, 0.0333988212181, 0, 0, 0, 0, 0.00196463654224, 0.041257367387, 0.049115913556, 0.00785854616896, 0, 0.0176817288802, 0, 0.0176817288802, 0.0392927308448, 0.00589390962672, 0.0962671905697, 0.0275049115914, 0.0275049115914, 0.00196463654224, 0, 0, 0.0746561886051, 0.0766208251473, 0.00589390962672, 0.00196463654224, 0, 0, 0, 0, 0, 0, 0.00196463654224, 0.0785854616896, 0.0176817288802, 0, 0, 0.0314341846758, 0.0294695481336, 0.00196463654224, 0, 0.102161100196, 0.0314341846758, 0.186640471513, 0, 0.0176817288802, 0, 0.202357563851, 0.0117878192534, 0.186640471513, 0.00392927308448, 0.0275049115914, 0, 0.202357563851, 0, 0, 0, 0.0176817288802, 0, 0, 0, 0, 0.834970530452, 0, 
AP Urgot, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0, 0.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.375, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0, 0, 0, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 
AP Leblanc, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.640022837568, 0, 9.5156532496e-05, 0, 0.035683699686, 0.000666095727472, 0, 0, 0, 0.00047578266248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.5156532496e-05, 0, 0, 0, 0.0417737177657, 0.00399657436483, 0, 0, 0, 0.00437720049481, 9.5156532496e-05, 0, 0, 0, 0, 9.5156532496e-05, 0, 0, 0.235131791798, 0.0744124084118, 0.00256922637739, 0.00199828718242, 0.000190313064992, 0, 0, 9.5156532496e-05, 0.000380626129984, 0, 0, 0, 0.00209344371491, 0, 0, 0, 0.00551907888477, 0.0258825768389, 0.00513845275478, 9.5156532496e-05, 9.5156532496e-05, 0.00609001807974, 0, 0.860500523361, 0, 0.00409173089733, 0, 0.000856408792464, 0.00561423541726, 0, 0, 0, 0, 0, 0, 0, 0, 0.0211247502141, 0, 0, 0, 0.0129412884194, 0.000380626129984, 0.00980112284708, 0.0747930345418, 0.0323532210486, 0.00152250451994, 0, 0, 0.00589970501475, 0.00580454848225, 0, 0, 0, 0, 0, 0.30117042535, 0.00161766105243, 0.0022837567799, 0, 0.0721286516319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.106955942525, 0, 0.000761252259968, 0.000761252259968, 0.704253497003, 0.000380626129984, 0, 0, 0, 0, 0, 0.000761252259968, 0.00256922637739, 0.0411076220383, 0, 0.0749833476068, 0.0275953944238, 0.00609001807974, 0, 9.5156532496e-05, 0.443714911029, 0.000190313064992, 0, 0.000380626129984, 0, 9.5156532496e-05, 9.5156532496e-05, 0.000190313064992, 9.5156532496e-05, 0, 0.000190313064992, 0.00104672185746, 0, 0, 0, 0, 0.000285469597488, 0.00542392235227, 9.5156532496e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0.00104672185746, 0.00409173089733, 0, 0, 0.0148444190694, 0, 0, 0, 0, 0, 0.221334094586, 0, 0.0181748977067, 0, 0, 0, 0, 0, 9.5156532496e-05, 9.5156532496e-05, 0, 0, 0.119992387477, 9.5156532496e-05, 0.0370158911409, 0.000285469597488, 0.553144923399, 0, 0.00875440098963, 9.5156532496e-05, 0, 0.0922066799886, 0.00218860024741, 0.000285469597488, 0.00371110476734, 0, 0, 0, 0, 0, 0, 9.5156532496e-05, 0.0499571795604, 0, 0, 0, 0.000190313064992, 0, 0, 0, 0, 0, 0, 0, 0, 0.253687315634, 0.00770767913217, 0.00647064420972, 9.5156532496e-05, 0.0255019507089, 0.0959177847559, 0, 0.00399657436483, 0, 0, 0, 0.0958226282234, 0, 0, 0, 0, 0.748501284613, 0, 
AP Vladimir, 8, 0, 0, 0.000151160154183, 7.55800770917e-05, 0, 0, 0, 0, 0, 0, 0.171113294536, 0, 7.55800770917e-05, 0, 0.00287204292948, 0, 0, 0, 0, 0.0142090544932, 0, 0, 0, 7.55800770917e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00536618547351, 0.00173834177311, 0.000302320308367, 0, 0, 0.0400574408586, 0, 0, 0, 0, 0, 0, 0, 0, 0.174741138236, 0.119870002267, 0.0462550071801, 0.0009069609251, 7.55800770917e-05, 0, 0.00876728894263, 0.000151160154183, 0.0470863880281, 0.00226740231275, 0, 0.000226740231275, 0.000377900385458, 0, 0, 0, 0, 0.00136044138765, 0.0045348046255, 7.55800770917e-05, 0.000151160154183, 0.000755800770917, 0, 0.592925704784, 0, 0.0661325674552, 0, 0.927821026377, 0.121683924118, 0, 0, 0, 0, 0, 0, 0, 0, 0.264605849898, 0, 0, 0, 0.023883304361, 0.000151160154183, 0.0170055173456, 7.55800770917e-05, 0.000377900385458, 0.000302320308367, 0.000151160154183, 0, 0.000982541002192, 0.000226740231275, 0, 0, 0, 0.000151160154183, 0, 0.592925704784, 0.000226740231275, 0, 0, 0.0736905751644, 0, 0, 0, 0.000755800770917, 0, 0, 0.00120928123347, 0, 0, 0, 0, 0.138235961001, 0, 0, 0.000302320308367, 0.00294762300658, 0.00219182223566, 0, 0, 0, 7.55800770917e-05, 0, 0, 0.0470863880281, 0.022220542665, 7.55800770917e-05, 0.11616657849, 0.0335575542287, 0.00385458393168, 0, 0, 0.286977552717, 0, 0, 0, 7.55800770917e-05, 0.000151160154183, 0, 0.00665104678407, 0.00430806439423, 0, 0, 0, 0, 0, 0, 0, 0.00823822840299, 0.0170055173456, 0.000302320308367, 0, 0, 0, 0, 0, 0, 0, 0, 0.000151160154183, 0.00551734562769, 0, 0, 0.0309122515305, 0, 0, 0, 0, 0, 0.16839241176, 0, 0.000151160154183, 0, 0, 0.000302320308367, 0.0311389917618, 0.230594815207, 0.000755800770917, 0, 0.00151160154183, 7.55800770917e-05, 0.134003476684, 7.55800770917e-05, 0.0121683924118, 0.000302320308367, 0.00665104678407, 7.55800770917e-05, 0.00347668354622, 7.55800770917e-05, 0, 0.050260751266, 0.000226740231275, 0, 0.00287204292948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000604640616733, 0.000151160154183, 0.00045348046255, 0, 0.168316831683, 7.55800770917e-05, 0, 0, 0, 0.154863577961, 0.00393016400877, 0.238228402993, 0.000226740231275, 0.0216914821253, 0.0287960093719, 0, 0.026377446905, 0, 0, 0, 0.0950041569042, 0, 0, 0, 0, 0.768800544177, 0, 
AP FiddleSticks, 9, 0, 0, 0.000461148259165, 0.00345861194374, 0.000230574129583, 0, 0.00599492736915, 0, 0, 0, 0.0894627622781, 0, 0, 0.000461148259165, 0.00991468757205, 0.00207516716624, 0, 0, 0, 0.00345861194374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0112981323496, 0.00322803781416, 0, 0, 0, 0.0684805164861, 0, 0, 0, 0, 0, 0, 0, 0, 0.233802167397, 0.0551072169703, 0.034816693567, 0, 0.000230574129583, 0, 0.000922296518331, 0.000230574129583, 0.00830066866498, 0.000461148259165, 0, 0.000691722388748, 0.0216739681808, 0, 0, 0, 0.00345861194374, 0.0212128199216, 0.00322803781416, 0.000461148259165, 0.000691722388748, 0.00207516716624, 0, 0.630850818538, 0, 0.0486511413419, 0, 0.0232879870878, 0.151948351395, 0, 0, 0, 0, 0, 0, 0, 0, 0.0401198985474, 0, 0, 0, 0.0260548766428, 0.0161401890708, 0.0341249711782, 0.00899239105372, 0.00184459303666, 0.00230574129583, 0.000230574129583, 0, 0.0751671662439, 0.0435785104911, 0, 0, 0, 0.000461148259165, 0.000230574129583, 0.871109061563, 0.0195988010145, 0.00115287064791, 0, 0.0753977403735, 0, 0, 0, 0.000230574129583, 0, 0, 0.000461148259165, 0.000230574129583, 0.000230574129583, 0, 0, 0.13281069864, 0, 0.00253631542541, 0, 0.0461148259165, 0.00461148259165, 0, 0, 0, 0.000691722388748, 0, 0, 0.0168319114595, 0.115287064791, 0.000691722388748, 0.0491122896011, 0.0364307124741, 0.00253631542541, 0, 0.00807009453539, 0.315655983399, 0, 0, 0, 0, 0, 0, 0.000691722388748, 0.00184459303666, 0, 0, 0.00322803781416, 0, 0, 0, 0, 0.00322803781416, 0.0133732995158, 0.0834678349089, 0, 0, 0, 0.000691722388748, 0, 0, 0, 0, 0.000461148259165, 0.00276688955499, 0, 0, 0.00991468757205, 0, 0, 0, 0, 0, 0.167627392207, 0, 0.00576435323957, 0, 0, 0.000461148259165, 0.000691722388748, 0.0066866497579, 0.0013834447775, 0.00691722388748, 0.000691722388748, 0, 0.171547152409, 0.000230574129583, 0.0242102836062, 0, 0.115287064791, 0, 0.00253631542541, 0.000230574129583, 0, 0.25939589578, 0.00115287064791, 0.000230574129583, 0.0200599492737, 0, 0, 0, 0, 0, 0, 0.00253631542541, 0.113903620014, 0, 0.000461148259165, 0, 0.524556144801, 0.0013834447775, 0.000461148259165, 0.000230574129583, 0, 0.0313580816232, 0.000461148259165, 0, 0.000230574129583, 0.183537007148, 0.205441549458, 0.112059026977, 0, 0.0341249711782, 0.0253631542541, 0, 0.00553377910998, 0.000230574129583, 0, 0, 0.0532626239336, 0, 0, 0, 0, 0.531703942818, 0, 
